a,b,c,seed,model,metric,value
0.3,0.1,0.5,7514,eta0_bench,AUC,0.9234602025551524
0.3,0.1,0.5,7514,eta0_bench,F,0.6129032258064516
0.3,0.1,0.5,7514,eta0_bench,ACC,0.8880248833592534
0.3,0.1,0.5,7514,eta1,AUC,0.8736815297153628
0.3,0.1,0.5,7514,eta1,F,0.757094972067039
0.3,0.1,0.5,7514,eta1,ACC,0.7188308329022245
0.3,0.1,0.5,7514,eta1_bench,AUC,0.7980832399428063
0.3,0.1,0.5,7514,eta1_bench,F,0.29680998613037446
0.3,0.1,0.5,7514,eta1_bench,ACC,0.6065700982928091
0.3,0.1,0.5,7514,eta,AUC,0.8958235379218054
0.3,0.1,0.5,7514,eta,F,0.7431289640591966
0.3,0.1,0.5,7514,eta,ACC,0.8112377006732263
0.3,0.1,0.5,7514,eta_bench,AUC,0.8668711647196402
0.3,0.1,0.5,7514,eta_bench,F,0.4100850546780074
0.3,0.1,0.5,7514,eta_bench,ACC,0.7485758674262041
0.3,0.1,0.5,2855,eta0,AUC,0.9212631325549805
0.3,0.1,0.5,2855,eta0,F,0.6563039723661485
0.3,0.1,0.5,2855,eta0,ACC,0.8968377397615345
0.3,0.1,0.5,2855,eta0_bench,AUC,0.9212631325549805
0.3,0.1,0.5,2855,eta0_bench,F,0.5875810936051901
0.3,0.1,0.5,2855,eta0_bench,ACC,0.8846552617936755
0.3,0.1,0.5,2855,eta1,AUC,0.8632963957697312
0.3,0.1,0.5,2855,eta1,F,0.7497733454215775
0.3,0.1,0.5,2855,eta1,ACC,0.7144335230212105
0.3,0.1,0.5,2855,eta1_bench,AUC,0.7533097280725484
0.3,0.1,0.5,2855,eta1_bench,F,0.3614564831261101
0.3,0.1,0.5,2855,eta1_bench,ACC,0.628039317123642
0.3,0.1,0.5,2855,eta,AUC,0.8860617321904348
0.3,0.1,0.5,2855,eta,F,0.7340483548445739
0.3,0.1,0.5,2855,eta,ACC,0.8105903676851373
0.3,0.1,0.5,2855,eta_bench,AUC,0.8970396005883275
0.3,0.1,0.5,2855,eta_bench,F,0.45641178220767636
0.3,0.1,0.5,2855,eta_bench,ACC,0.7634645261522527
0.3,0.1,0.5,7765,eta0,AUC,0.9272263012191138
0.3,0.1,0.5,7765,eta0,F,0.6956521739130435
0.3,0.1,0.5,7765,eta0,ACC,0.9020217729393468
0.3,0.1,0.5,7765,eta0_bench,AUC,0.9272263012191138
0.3,0.1,0.5,7765,eta0_bench,F,0.6248896734333628
0.3,0.1,0.5,7765,eta0_bench,ACC,0.8898392949714878
0.3,0.1,0.5,7765,eta1,AUC,0.8790681235588876
0.3,0.1,0.5,7765,eta1,F,0.7541647906348491
0.3,0.1,0.5,7765,eta1,ACC,0.7175375064666322
0.3,0.1,0.5,7765,eta1_bench,AUC,0.7602013048910874
0.3,0.1,0.5,7765,eta1_bench,F,0.37714285714285717
0.3,0.1,0.5,7765,eta1_bench,ACC,0.6334712881531298
0.3,0.1,0.5,7765,eta,AUC,0.9012324888181611
