a,b,c,seed,model,metric,value
0.3,0.1,0.5,1924,eta0_bench,ACC,0.7917201166180758
0.3,0.1,0.5,1924,eta1,AUC,0.8266635072370683
0.3,0.1,0.5,1924,eta1,F,0.9201520912547528
0.3,0.1,0.5,1924,eta1,ACC,0.8573558648111332
0.3,0.1,0.5,1924,eta1_bench,AUC,0.7481261152838445
0.3,0.1,0.5,1924,eta1_bench,F,0.20639943741209565
0.3,0.1,0.5,1924,eta1_bench,ACC,0.2521537442014579
0.3,0.1,0.5,1924,eta,AUC,0.845872023245531
0.3,0.1,0.5,1924,eta,F,0.9393411642642754
0.3,0.1,0.5,1924,eta,ACC,0.8879611251796592
0.3,0.1,0.5,1924,eta_bench,AUC,0.8512812679869497
0.3,0.1,0.5,1924,eta_bench,F,0.8094784148168324
0.3,0.1,0.5,1924,eta_bench,ACC,0.7127506673054548
0.3,0.1,0.5,3627,eta0,AUC,0.8447809829719377
0.3,0.1,0.5,3627,eta0,F,0.9496007984031937
0.3,0.1,0.5,3627,eta0,ACC,0.9057725947521866
0.3,0.1,0.5,3627,eta0_bench,AUC,0.8447809829719377
0.3,0.1,0.5,3627,eta0_bench,F,0.8729788886535339
0.3,0.1,0.5,3627,eta0_bench,ACC,0.7902040816326531
0.3,0.1,0.5,3627,eta1,AUC,0.8363808318237703
0.3,0.1,0.5,3627,eta1,F,0.923404255319149
0.3,0.1,0.5,3627,eta1,ACC,0.8628230616302187
0.3,0.1,0.5,3627,eta1_bench,AUC,0.7551701882874541
0.3,0.1,0.5,3627,eta1_bench,F,0.33202742409402547
0.3,0.1,0.5,3627,eta1_bench,ACC,0.3220675944333996
0.3,0.1,0.5,3627,eta,AUC,0.8479769774121512
0.3,0.1,0.5,3627,eta,F,0.9399106478034251
0.3,0.1,0.5,3627,eta,ACC,0.8895352816371227
0.3,0.1,0.5,3627,eta_bench,AUC,0.8501436390360578
0.3,0.1,0.5,3627,eta_bench,F,0.8129073135409124
0.3,0.1,0.5,3627,eta_bench,ACC,0.7170624871672028
0.3,0.1,0.5,1418,eta0,AUC,0.8460395596073987
0.3,0.1,0.5,1418,eta0,F,0.9453855878634639
0.3,0.1,0.5,1418,eta0,ACC,0.8992419825072886
0.3,0.1,0.5,1418,eta0_bench,AUC,0.8460395596073987
0.3,0.1,0.5,1418,eta0_bench,F,0.8619875509766044
0.3,0.1,0.5,1418,eta0_bench,ACC,0.7750437317784257
0.3,0.1,0.5,1418,eta1,AUC,0.8255491847320565
0.3,0.1,0.5,1418,eta1,F,0.9215232094876308
0.3,0.1,0.5,1418,eta1,ACC,0.8596752816434725
0.3,0.1,0.5,1418,eta1_bench,AUC,0.7549161867763321
0.3,0.1,0.5,1418,eta1_bench,F,0.35870263326910723
0.3,0.1,0.5,1418,eta1_bench,ACC,0.3383035122597747
0.3,0.1,0.5,1418,eta,AUC,0.8448229080021877
0.3,0.1,0.5,1418,eta,F,0.9385164319248827
0.3,0.1,0.5,1418,eta,ACC,0.8879611251796592
0.3,0.1,0.5,1418,eta_bench,AUC,0.8488261516469389
0.3,0.1,0.5,1418,eta_bench,F,0.8081450843143494
0.3,0.1,0.5,1418,eta_bench,ACC,0.7111080692628842
0.3,0.1,0.5,805,eta0,AUC,0.8533619714524237
0.3,0.1,0.5,805,eta0,F,0.9512940442781417
0.3,0.1,0.5,805,eta0,ACC,0.9089212827988338
0.3,0.1,0.5,805,eta0_bench,AUC,0.8533619714524237
0.3,0.1,0.5,805,eta0_bench,F,0.8667283994586509
0.3,0.1,0.5,805,eta0_bench,ACC,0.7818075801749271
0.3,0.1,0.5,805,eta1,AUC,0.8353631629215994
0.3,0.1,0.5,805,eta1,F,0.9199148227016016
