a,b,c,seed,model,metric,value
0.3,0.1,0.5,7902,eta0_bench,ACC,0.46441338966525836
0.3,0.1,0.5,7902,eta1,AUC,0.8780795609818002
0.3,0.1,0.5,7902,eta1,F,0.5938697318007663
0.3,0.1,0.5,7902,eta1,ACC,0.7329974811083123
0.3,0.1,0.5,7902,eta1_bench,AUC,0.6982104017447402
0.3,0.1,0.5,7902,eta1_bench,F,0.5897683397683399
0.3,0.1,0.5,7902,eta1_bench,ACC,0.8470672903922274
0.3,0.1,0.5,7902,eta,AUC,0.6045877175965859
0.3,0.1,0.5,7902,eta,F,0.5409705648369134
0.3,0.1,0.5,7902,eta,ACC,0.5566086065573771
0.3,0.1,0.5,7902,eta_bench,AUC,0.6359120536397356
0.3,0.1,0.5,7902,eta_bench,F,0.35867843403484945
0.3,0.1,0.5,7902,eta_bench,ACC,0.516051912568306
0.3,0.1,0.5,9931,eta0,AUC,0.4589721760004912
0.3,0.1,0.5,9931,eta0,F,0.5742283194512494
0.3,0.1,0.5,9931,eta0,ACC,0.4351641208969776
0.3,0.1,0.5,9931,eta0_bench,AUC,0.4589721760004912
0.3,0.1,0.5,9931,eta0_bench,F,0.6052223679503995
0.3,0.1,0.5,9931,eta0_bench,ACC,0.461975950601235
0.3,0.1,0.5,9931,eta1,AUC,0.8696415712696292
0.3,0.1,0.5,9931,eta1,F,0.5977653631284916
0.3,0.1,0.5,9931,eta1,ACC,0.74091399784095
0.3,0.1,0.5,9931,eta1_bench,AUC,0.6462206762934304
0.3,0.1,0.5,9931,eta1_bench,F,0.5174129353233831
0.3,0.1,0.5,9931,eta1_bench,ACC,0.8254767902123066
0.3,0.1,0.5,9931,eta,AUC,0.6045360569397955
0.3,0.1,0.5,9931,eta,F,0.5258690744920993
0.3,0.1,0.5,9931,eta,ACC,0.5516564207650273
0.3,0.1,0.5,9931,eta_bench,AUC,0.6243890349582908
0.3,0.1,0.5,9931,eta_bench,F,0.3593181818181818
0.3,0.1,0.5,9931,eta_bench,ACC,0.518613387978142
0.3,0.1,0.5,1741,eta0,AUC,0.46540314196819343
0.3,0.1,0.5,1741,eta0,F,0.567843523188584
0.3,0.1,0.5,1741,eta0,ACC,0.42915177120571985
0.3,0.1,0.5,1741,eta0_bench,AUC,0.46540314196819343
0.3,0.1,0.5,1741,eta0_bench,F,0.6081161489944067
0.3,0.1,0.5,1741,eta0_bench,ACC,0.464900877478063
0.3,0.1,0.5,1741,eta1,AUC,0.8766144823474902
0.3,0.1,0.5,1741,eta1,F,0.6023102310231023
0.3,0.1,0.5,1741,eta1,ACC,0.7398344728319539
0.3,0.1,0.5,1741,eta1_bench,AUC,0.6549063810510348
0.3,0.1,0.5,1741,eta1_bench,F,0.5771342985521718
0.3,0.1,0.5,1741,eta1_bench,ACC,0.8476070528967254
0.3,0.1,0.5,1741,eta,AUC,0.6027510571065635
0.3,0.1,0.5,1741,eta,F,0.5316660669305505
0.3,0.1,0.5,1741,eta,ACC,0.5554986338797814
0.3,0.1,0.5,1741,eta_bench,AUC,0.6439381513950397
0.3,0.1,0.5,1741,eta_bench,F,0.3520384791571232
0.3,0.1,0.5,1741,eta_bench,ACC,0.516905737704918
0.3,0.1,0.5,5163,eta0,AUC,0.45126574850653356
0.3,0.1,0.5,5163,eta0,F,0.5314437555358724
0.3,0.1,0.5,5163,eta0,ACC,0.3982775430614235
0.3,0.1,0.5,5163,eta0_bench,AUC,0.45126574850653356
0.3,0.1,0.5,5163,eta0_bench,F,0.5802844293180989
0.3,0.1,0.5,5163,eta0_bench,ACC,0.43890152746181343
0.3,0.1,0.5,5163,eta1,AUC,0.8875026929558179
0.3,0.1,0.5,5163,eta1,F,0.6151708808002223
0.3,0.1,0.5,5163,eta1,ACC,0.7508096437567471
0.3,0.1,0.5,5163,eta1_bench,AUC,0.6436085091501473
0.3,0.1,0.5,5163,eta1_bench,F,0.5192211682476285
0.3,0.1,0.5,5163,eta1_bench,ACC,0.8267362360561353
0.3,0.1,0.5,5163,eta,AUC,0.5997955709736508
0.3,0.1,0.5,5163,eta,F,0.510579321814654
0.3,0.1,0.5,5163,eta,ACC,0.547728825136612
0.3,0.1,0.5,5163,eta_bench,AUC,0.6116137763147407
0.3,0.1,0.5,5163,eta_bench,F,0.33352292116937776
0.3,0.1,0.5,5163,eta_bench,ACC,0.49974385245901637
0.3,0.1,0.5,2851,eta0,AUC,0.45737878165734247
0.3,0.1,0.5,2851,eta0,F,0.5987506006727534
0.3,0.1,0.5,2851,eta0,ACC,0.45726356841078974
0.3,0.1,0.5,2851,eta0_bench,AUC,0.45737878165734247
0.3,0.1,0.5,2851,eta0_bench,F,0.6198844203325864
0.3,0.1,0.5,2851,eta0_bench,ACC,0.47627559311017226
0.3,0.1,0.5,2851,eta1,AUC,0.8951541920099632
