a,b,c,seed,model,metric,value
0.3,0.1,0.5,9964,eta1,ACC,0.9082621082621083
0.3,0.1,0.5,9964,eta1_bench,AUC,0.6798277504763814
0.3,0.1,0.5,9964,eta1_bench,F,0.740611889900747
0.3,0.1,0.5,9964,eta1_bench,ACC,0.6388888888888888
0.3,0.1,0.5,9964,eta,AUC,0.7059185960347047
0.3,0.1,0.5,9964,eta,F,0.7940397758758697
0.3,0.1,0.5,9964,eta,ACC,0.7019779044903778
0.3,0.1,0.5,9964,eta_bench,AUC,0.5196910157868013
0.3,0.1,0.5,9964,eta_bench,F,0.08032337984091797
0.3,0.1,0.5,9964,eta_bench,ACC,0.3716143977191732
0.3,0.1,0.5,2660,eta0,AUC,0.4743355422627027
0.3,0.1,0.5,2660,eta0,F,0.09495548961424333
0.3,0.1,0.5,2660,eta0,ACC,0.7098001902949572
0.3,0.1,0.5,2660,eta0_bench,AUC,0.4743355422627027
0.3,0.1,0.5,2660,eta0_bench,F,0.06200317965023848
0.3,0.1,0.5,2660,eta0_bench,ACC,0.7193149381541389
0.3,0.1,0.5,2660,eta1,AUC,0.910226790044069
0.3,0.1,0.5,2660,eta1,F,0.9484198205228247
0.3,0.1,0.5,2660,eta1,ACC,0.9058404558404558
0.3,0.1,0.5,2660,eta1_bench,AUC,0.6367740344056588
0.3,0.1,0.5,2660,eta1_bench,F,0.6935569472455154
0.3,0.1,0.5,2660,eta1_bench,ACC,0.5887464387464387
0.3,0.1,0.5,2660,eta,AUC,0.7038709912236163
0.3,0.1,0.5,2660,eta,F,0.7887952404561229
0.3,0.1,0.5,2660,eta,ACC,0.6963649322879544
0.3,0.1,0.5,2660,eta_bench,AUC,0.5719401868071423
0.3,0.1,0.5,2660,eta_bench,F,0.09372168284789643
0.3,0.1,0.5,2660,eta_bench,ACC,0.3762473271560941
0.3,0.1,0.5,6060,eta0,AUC,0.47448129946563344
0.3,0.1,0.5,6060,eta0,F,0.07132018209408195
0.3,0.1,0.5,6060,eta0,ACC,0.708848715509039
0.3,0.1,0.5,6060,eta0_bench,AUC,0.47448129946563344
0.3,0.1,0.5,6060,eta0_bench,F,0.04975922953451043
0.3,0.1,0.5,6060,eta0_bench,ACC,0.7183634633682208
0.3,0.1,0.5,6060,eta1,AUC,0.9124851776032848
0.3,0.1,0.5,6060,eta1,F,0.9448695923785725
0.3,0.1,0.5,6060,eta1,ACC,0.8994301994301994
0.3,0.1,0.5,6060,eta1_bench,AUC,0.6407058410567115
0.3,0.1,0.5,6060,eta1_bench,F,0.7104739981165639
0.3,0.1,0.5,6060,eta1_bench,ACC,0.6058404558404559
0.3,0.1,0.5,6060,eta,AUC,0.6906901311335587
0.3,0.1,0.5,6060,eta,F,0.7881767344681375
0.3,0.1,0.5,6060,eta,ACC,0.6928902352102637
0.3,0.1,0.5,6060,eta_bench,AUC,0.5340209438453967
0.3,0.1,0.5,6060,eta_bench,F,0.06948085998951233
0.3,0.1,0.5,6060,eta_bench,ACC,0.36760513186029936
0.3,0.1,0.5,4765,eta0,AUC,0.4738681436729898
0.3,0.1,0.5,4765,eta0,F,0.06581899775617052
0.3,0.1,0.5,4765,eta0,ACC,0.7029019980970505
0.3,0.1,0.5,4765,eta0_bench,AUC,0.4738681436729898
0.3,0.1,0.5,4765,eta0_bench,F,0.03647898493259318
0.3,0.1,0.5,4765,eta0_bench,ACC,0.7109895337773549
0.3,0.1,0.5,4765,eta1,AUC,0.9149970576436373
0.3,0.1,0.5,4765,eta1,F,0.9463559587112919
0.3,0.1,0.5,4765,eta1,ACC,0.9022792022792023
0.3,0.1,0.5,4765,eta1_bench,AUC,0.6424570592954864
0.3,0.1,0.5,4765,eta1_bench,F,0.7202659187701257
0.3,0.1,0.5,4765,eta1_bench,ACC,0.6163817663817663
0.3,0.1,0.5,4765,eta,AUC,0.700187557343791
0.3,0.1,0.5,4765,eta,F,0.78640059127864
0.3,0.1,0.5,4765,eta,ACC,0.6910192444761226
0.3,0.1,0.5,4765,eta_bench,AUC,0.5488705848064563
0.3,0.1,0.5,4765,eta_bench,F,0.06631716906946264
0.3,0.1,0.5,4765,eta_bench,ACC,0.36528866714183894
0.3,0.1,0.5,7594,eta0,AUC,0.48382640202361493
0.3,0.1,0.5,7594,eta0,F,0.07228915662650602
0.3,0.1,0.5,7594,eta0,ACC,0.7069457659372027
0.3,0.1,0.5,7594,eta0_bench,AUC,0.48382640202361493
0.3,0.1,0.5,7594,eta0_bench,F,0.0495603517186251
0.3,0.1,0.5,7594,eta0_bench,ACC,0.717174119885823
0.3,0.1,0.5,7594,eta1,AUC,0.9114308332399252
0.3,0.1,0.5,7594,eta1,F,0.9482583170254403
0.3,0.1,0.5,7594,eta1,ACC,0.9058404558404558
0.3,0.1,0.5,7594,eta1_bench,AUC,0.6360566967735846
0.3,0.1,0.5,7594,eta1_bench,F,0.716147190659856
0.3,0.1,0.5,7594,eta1_bench,ACC,0.6121082621082621
0.3,0.1,0.5,7594,eta,AUC,0.6973857494555123
0.3,0.1,0.5,7594,eta,F,0.7928716778689029
0.3,0.1,0.5,7594,eta,ACC,0.7007305773342837
0.3,0.1,0.5,7594,eta_bench,AUC,0.5585271678736701
0.3,0.1,0.5,7594,eta_bench,F,0.08674198156083628
0.3,0.1,0.5,7594,eta_bench,ACC,0.37339629365645044
0.3,0.1,0.5,5685,eta0,AUC,0.48362871164404947
0.3,0.1,0.5,5685,eta0,F,0.12314225053078556
0.3,0.1,0.5,5685,eta0,ACC,0.7052806850618458
0.3,0.1,0.5,5685,eta0_bench,AUC,0.48362871164404947
0.3,0.1,0.5,5685,eta0_bench,F,0.0916030534351145
